"","PLOT_ID","X.1","X","specie.x","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN3","Año_IFN3","EXEC_TIME","G_sp.x","N_sp.x","sp_1.x","sp_2.x","sp_3.x","G_sp_1.x","G_sp_2.x","G_sp_3.x","N_sp_1.x","N_sp_2.x","N_sp_3.x","IFN3_specie","specie.y","G_sp.y","N_sp.y","sp_1.y","sp_2.y","sp_3.y","G_sp_1.y","G_sp_2.y","G_sp_3.y","N_sp_1.y","N_sp_2.y","N_sp_3.y","PLOT_TYPE"
"120","9_1509",23940,186634,21,"9_1509_A_1",16008.9457065039,10061.9684173522,26.1699640448755,785.164385920017,0,0,95.4929658551372,604.788783749202,70.7355302630646,0,14.1471060526129,0,0,20.3892917121367,12.8151105651106,20.6004319207706,14.1487603305785,1509,"A","1",1,9,4,2,40,1,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1509",9,NA,NA,0,1985,"L","0007",1997,"","4-1",2003,266,1,1,2,90,90,1,1,2,2,2,4,"06/11/03 00:00:00","12/30/99 10:24:00",1,2,1,1,5,2,NA,NA,"0","0","","3",1,170,0,3,0,2,"2",2,"PARCELA LOCALIZADA POR FOTOS AEREAS,PIES IFN2 Y CROQUIS.10 % DE  OCUPACION PARA RESTO DE ESPECIES.
PIE RUMBO 31 NO ENTRA POR DISTANCIA.
SE CORRIGE CALIDAD Y FORMA A PIE N.23.",4,59,"06/11/03 00:00:00","12/30/99 10:20:04","06/11/03 00:00:00","12/30/99 12:27:29",127,274,240,40,10,179332,16,25,179332,15,26,"D",5,"A1",37,266,21,"3-06-11",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1509_A_1_",21,261699.640448755,785.164385920017,21,NA,NA,261699.640448755,NA,NA,785.164385920017,NA,NA,"IFN"
"121","9_1524",23941,186657,21,"9_1524_A_1",4303.31271939401,2368.99721353755,9.34999580500408,159.154943091895,0,0,0,31.8309886183791,56.5884242104517,56.5884242104517,14.1471060526129,0,0,27.0385112506955,14.8848484848485,27.3495825269843,15.125,1524,"A","1",1,10,4,2,25,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1524",9,NA,NA,0,1985,"L","0010",1997,"","4-4",2003,266,1,1,2,85,60,1,1,3,2,2,4,"05/13/03 00:00:00","12/30/99 13:31:00",1,2,1,1,5,3,NA,NA,"3","P","","1",NA,225,0,3,0,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.NO SE LE DA OCUPACION AL RESTO DE ESPECIES POR SER MUY ESCASAS.PIE RUMBO 99 NO ENTRA POR DIAMETRO.SE CORRIGE ORIENTACION DE PENDIENTE.",4,59,"05/13/03 00:00:00","12/30/99 13:26:54","05/13/03 00:00:00","12/30/99 15:02:12",95,274,20,220,10,179385,12,29,179385,11,30,"D",5,"A1",41,266,21,"3-05-13",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1524_A_1_",21,93499.9580500408,159.154943091895,21,NA,NA,93499.9580500408,NA,NA,159.154943091895,NA,NA,"IFN"
"122","9_1525",23942,186658,21,"9_1525_A_1",7367.45690407447,4932.51713529852,14.1817322447178,314.773109670637,0,0,63.6619772367581,95.4929658551372,70.7355302630646,70.7355302630646,14.1471060526129,0,0,23.4056108280132,15.6700715015322,23.9508476266192,17.7897727272727,1525,"A","1",1,10,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","9_1525",9,NA,NA,0,1985,"L","0010",1997,"","4-4",2003,318,1,1,1,90,75,1,1,2,2,2,4,"05/13/03 00:00:00","12/30/99 10:51:00",1,2,1,1,5,3,NA,NA,"A","0","","0",NA,325,0,8.5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
PIE RUMBO 2 NO ENTRA POR DIAMETRO.SE CORRIGE FORMA A PIE N.20.
PIES N.24 Y 27  ENTRAN POR CORRECCION DE PENDIENTE.
SE CORRIGE CALIDAD A PIE  N.22.
ALTURA DE PIE N.26 COMPROBADA.",4,59,"05/13/03 00:00:00","12/30/99 10:46:58","05/13/03 00:00:00","12/30/99 12:36:39",110,274,210,10,10,179385,14,27,179385,13,28,"D",5,"A1",45,318,21,"3-05-13",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1525_A_1_",21,141817.322447178,314.773109670637,21,NA,NA,141817.322447178,NA,NA,314.773109670637,NA,NA,"IFN"
"123","9_1543",23943,186687,21,"9_1543_A_1",29277.5365342546,21757.9275837811,28.1240814315613,2496.96421828618,0,2164.50722604978,222.816920328653,95.4929658551372,0,14.1471060526129,0,0,0,11.7252527368412,8.71375225341231,11.9753460833216,11.8240469208211,1543,"A","1",1,10,3,3,0,NA,NA,NA,NA,NA,NA,2,"A",1,"IFN3","9_1543",9,NA,NA,0,1985,"M","0009",1997,"","4-3",2003,266,1,1,2,90,90,1,1,2,2,2,4,"05/05/03 00:00:00","12/30/99 10:40:00",1,2,1,1,8,3,NA,NA,"0","0","","1",NA,360,0,4.5,0,1,"3",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
SE CORRIGE FORMA A PIES N.41 Y 60. PIE N.63 ENTRA POR CORRECCION DE PENDIENTE. PIE RUMBO 357 NO ENTRA POR DISTANCIA.",4,59,"05/05/03 00:00:00","12/30/99 10:34:45","05/05/03 00:00:00","12/30/99 12:52:45",138,274,60,260,10,179385,34,7,179385,33,8,"D",5,"A1",41,266,21,"3-05-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1543_A_1_",21,281240.814315613,2496.96421828618,21,NA,NA,281240.814315613,NA,NA,2496.96421828618,NA,NA,"IFN"
"124","9_1549",23948,186695,21,"9_1549_A_1",1683.79024356972,635.333671817344,3.97794908914212,56.5884242104517,0,0,0,0,14.1471060526129,28.2942121052258,14.1471060526129,0,0,29.7550297090394,11.2272727272727,29.9171948059469,11.2272727272727,1549,"A","1",1,8,4,2,40,7,3,NA,NA,NA,NA,2,"C",1,"IFN3","9_1549",9,NA,NA,0,1985,"M","0004",1997,"","3-3",2003,476,1,1,2,100,45,1,2,2,3,2,4,"03/24/03 00:00:00","12/30/99 17:37:00",1,2,1,1,6,2,NA,NA,"0","0","","0",NA,100,0,6,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE LOS PIES DEL IFN2.LOS PIES 1 Y 2 TIENEN COMPROBADA LA FORMA.EL PIE N1 ESTA MEDIDO POR DEBAJO DE 1.30.EL PIE CON RUMBO 326 NO ENTRA POR DIAMETRO.LE DOY UN 20% AL RESTO DE LAS ESPECIES.",17,16,"03/24/03 00:00:00","12/30/99 13:19:59","03/24/03 00:00:00","12/30/99 14:51:08",91,330,206,41,10,352901,2,39,352901,1,40,"D",5,"A1",40,476,21,"3-03-24",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1549_A_1_",21,39779.4908914212,56.5884242104517,21,NA,NA,39779.4908914212,NA,NA,56.5884242104517,NA,NA,"IFN"
"125","9_1568",23950,186719,21,"9_1568_A_1",2332.23312090625,1665.33944998883,2.28817302076606,190.985931710274,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,12.2115440651631,8.71969696969697,12.3509055559125,8.71969696969697,1568,"A","1",1,9,3,2,35,7,4,NA,NA,NA,NA,2,"A",1,"IFN3","9_1568",9,NA,NA,0,1985,"M","0009",1997,"","4-3",2003,340,1,1,2,100,45,1,1,2,3,2,4,"05/28/03 00:00:00","12/30/99 15:30:00",1,2,1,4,7,2,NA,NA,"0","0","","5",NA,180,0,11,0,3,"3",2,"REJON ENCONTRADO POR PIES DEL IFN2.LA EDAD DE LA MASA HA SIDO ESTIMADA CON LOS DATOS DEL IFN2.ARBOL N10 DIAMETROS COMMPROBADOS.EN LOS ALREDEDORES DE LA PARCELA HAY HAYAS. HAY DAÃ‘OS POR NIEVE EN LA PARCELA.",8,5,"05/28/03 00:00:00","12/30/99 14:43:14","05/28/03 00:00:00","12/30/99 15:36:05",53,330,374,73,9,352841,28,13,352841,27,14,"D",5,"A1",31,340,21,"3-05-28",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1568_A_1_",21,22881.7302076606,190.985931710274,21,NA,NA,22881.7302076606,NA,NA,190.985931710274,NA,NA,"IFN"
"126","9_1577",23954,186731,21,"9_1577_A_1",22242.3771003948,12470.1916976719,51.6611127633484,767.480503354251,0,0,0,31.8309886183791,254.647908947033,367.824757367936,99.0297423682904,14.1471060526129,0,28.9810320955192,16.2482195224131,29.275428581912,17.2613636363636,1577,"A","1",1,10,4,2,50,2,3,NA,NA,NA,NA,2,"C",1,"IFN3","9_1577",9,NA,NA,0,1985,"J","0003",1997,"","1-1",2003,274,1,1,1,95,90,1,1,2,2,3,4,"05/05/03 00:00:00","12/30/99 14:44:00",1,2,1,1,3,2,NA,NA,"0","J","0","0",NA,220,0,6.5,0,2,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR SILICONA EN PIES IFN2. LA EDAD SE HA CONSULTADO CON EL JEFE DE ZONA FORESTAL. PIES N.2, 21, 31, ENTRAN POR CORRECCION DE PENDIENTE. PIES N.21, 22, 23, 29, 30, 31, 32, 33, 40, RUMBOS COMPROBADOS. PIE N.52, DISTANCIA COMPROBADA. HAY  ALGO DE DAÃ‘O POR FUMAGINA. PIE CON RUMBO 214, NO ENTRA POR   DISTANCIA PARA 225 MM. HAY PIES CON GUIAS TERMINALES ROTAS. NO SE OBSERVA EN LA PARCELA ENEBRO NI MOSTAJO. LAS CORTAS ESTAN   REALIZADAS HACE MAS DE 10 AÃ‘OS.",25,52,"05/05/03 00:00:00","12/30/99 12:34:00","05/05/03 00:00:00","12/30/99 14:47:47",134,274,355,155,10,179505,32,9,179505,31,10,"D",5,"A1",50,274,21,"3-05-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1577_A_1_",21,516611.127633484,767.480503354251,21,NA,NA,516611.127633484,NA,NA,767.480503354251,NA,NA,"IFN"
"127","9_1580",23955,186737,21,"9_1580_A_1",11711.3637352261,7580.11588053127,15.1952383668321,760.406950327944,0,254.647908947033,222.816920328653,254.647908947033,28.2942121052258,0,0,0,0,15.4014422542761,9.96849894291755,15.9509215481529,9.73636363636364,1580,"A","1",1,10,3,1,30,7,4,NA,NA,NA,NA,2,"I",1,"IFN3","9_1580",9,NA,NA,0,1985,"J","0003",1997,"","1-1",2003,433,1,1,2,85,60,1,1,2,2,2,4,"05/05/03 00:00:00","12/30/99 11:21:00",1,2,1,1,7,3,NA,NA,"0","0","","3",5,100,0,3,0,2,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. LA EDAD DE LA MASA SE HA CALCULADO A PARTIR DE LA HALLADA EN IFN2. EL MARCO    DE PLANTACION ES DE 2 X 2 M EN CADA LINEA Y DE LINEA A LINEA 5 M. PIE N.16, SE CORRIGE PARAMETRO ESPECIAL. NO SE OBSERVA QUEJIGO EN LA PARCELA.",25,52,"05/05/03 00:00:00","12/30/99 09:50:03","05/05/03 00:00:00","12/30/99 11:43:22",113,274,375,175,10,179505,34,7,179505,33,8,"D",5,"A1",29,433,21,"3-05-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1580_A_1_",21,151952.383668321,760.406950327944,21,NA,NA,151952.383668321,NA,NA,760.406950327944,NA,NA,"IFN"
"128","9_1587",23965,186745,21,"9_1587_A_1",2184.15548229112,1182.08716823708,2.96767350028392,127.323954473516,0,0,31.8309886183791,95.4929658551372,0,0,0,0,0,17.1543170436592,9.28409090909091,17.2269367569627,9.28409090909091,1587,"A","1",1,8,3,2,30,1,2,NA,NA,NA,NA,2,"J",1,"IFN3","9_1587",9,NA,NA,0,1985,"J","0003",1997,"","1-1",2003,274,1,1,2,100,70,1,2,1,3,1,4,"06/12/03 00:00:00","12/30/99 10:41:00",1,2,1,1,2,3,NA,NA,"0","0","","0",NA,195,0,10.2,0,1,"2",2,"REJON LOCALIZADO POR FOTOS INFO2. PINO A 26 G. NO ENTRA POR DM. ARBOL N.4 ENTRA POR CORRECCION DE PENDIENTE. ARBOL N.11 RUMBO COMPROBADO. ARBOL N.12 ENTRA POR CORRECCION DE PENDIENTE. ARBOL N.14 ENTRA POR CORRECCION DE PENDIENTE. PINO A 247 G. NO ENTRA POR DISTANCIA (COMPROBADA). ARBOL N.20 SE BIFURCA CASI JUSTO POR 1,30 M. PINO A 296 G. NO ENTRA POR DM. PINO A 365 G. NO ENTRA POR DM.",11,9,"06/12/03 00:00:00","12/30/99 10:16:58","06/12/03 00:00:00","12/30/99 12:10:21",113,56,287,91,10,352830,10,31,352830,9,32,"D",3,"A1",26,274,21,"3-06-12",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1587_A_1_",21,21993.1967768495,95.4929658551372,21,378,NA,21993.1967768495,7683.53822598969,NA,95.4929658551372,31.8309886183791,NA,"IFN"
"130","9_1589",23983,186751,21,"9_1589_A_1",6100.49205525608,2702.09725604907,13.0771867011009,233.427249868113,0,0,31.8309886183791,31.8309886183791,42.4413181578388,113.176848420903,14.1471060526129,0,0,26.1344468510119,11.5757575757576,26.707697257295,12.4772727272727,1589,"A","1",1,9,4,2,40,7,4,NA,NA,NA,NA,2,"I",1,"IFN3","9_1589",9,NA,NA,0,1985,"J","0005",1997,"","1-1",2003,129,1,1,2,90,55,1,1,2,2,2,4,"04/30/03 00:00:00","12/30/99 12:14:00",1,2,1,1,6,2,NA,NA,"3","I","0","0",NA,200,0,9,0,2,"2",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. LA EDAD SE HA CALCULADO A PARTIR DE LA HALLADA EN IFN2. DEJO 10% DE FCC PARA EL RESTO DE ESPECIES. EL MARCO DE PLANTACION ES DE 1.5 M X 2 M. PIES N.4 Y 19,  ENTRAN POR PENDIENTE. PIES N.10, 11, RUMBO COMPROBADO. PIE CON RUMBO 290, NO ENTRA POR  DISTANCIA PARA 225 MM. SE OBSERVAN GRANDES CRECIMIENTOS, POSIBLEMENTE POR ESTAR ESTE RODAL ALGO AISLADO DE LA MASA REFORESTADA. EN MATORRAL CODIGO 0117, H. UMBELLATUM.",25,52,"04/30/03 00:00:00","12/30/99 10:43:38","04/30/03 00:00:00","12/30/99 12:19:34",96,274,298,98,10,179505,38,3,179505,37,4,"D",5,"A1",41,129,21,"3-04-30",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1589_A_1_",21,130771.867011009,233.427249868113,21,NA,NA,130771.867011009,NA,NA,233.427249868113,NA,NA,"IFN"
"131","9_1595",23988,186763,21,"9_1595_A_1",17523.750826616,8735.6772249197,29.4622368799379,834.679257104162,0,0,63.6619772367581,572.957795130823,155.618166578742,42.4413181578388,0,0,0,20.9945924466998,10.4659090909091,21.1996215156269,11.1704545454545,1595,"A","1",1,10,4,2,40,7,3,NA,NA,NA,NA,2,"A",1,"IFN3","9_1595",9,NA,NA,0,1985,"K","0005",1997,"","1-3",2003,129,1,1,2,90,85,1,1,2,1,2,4,"05/14/03 00:00:00","12/30/99 12:12:00",1,2,1,1,11,3,NA,NA,"3","L","0","0",NA,290,0,4.2,0,2,"1",2,"REJON LOCALIZADO POR FOTO AEREA Y PIES IFN2. LA EDAD DE LA MASA ESTA CALCULADA A PARTIR DEL ESTADILLO DEL IFN2. PIE N.11,DISTANCIA COMPROBADA. PIES N.13, 15, 16, 26, 27 RUMBO COMPROBADO.PIES N.31 Y 36, MEDIDOS A 1.2 M. PIE N.42, ENTRA POR  CORRECCION DE PENDIENTE. NO SE OBSERVA FRESNO EN LA PARCELA. SE CORRIGE LA ORIENTACION FISIOGRAFICA.",25,52,"05/14/03 00:00:00","12/30/99 10:17:15","05/14/03 00:00:00","12/30/99 12:16:08",119,274,390,190,10,179505,12,29,179505,11,30,"D",5,"A1",41,129,21,"3-05-14",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1595_A_1_",21,294622.368799379,834.679257104162,21,NA,NA,294622.368799379,NA,NA,834.679257104162,NA,NA,"IFN"
"132","9_1596",23989,186764,21,"9_1596_A_1",11331.8692598429,5895.00263458254,26.6023097036504,385.508639933702,0,0,0,31.8309886183791,84.8826363156775,183.912378683968,84.8826363156775,0,0,29.3945921984827,15.291492910759,29.641329151744,15.6363636363636,1596,"A","1",1,10,4,3,0,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","9_1596",9,NA,NA,0,1985,"K","0005",1997,"","1-4",2003,129,1,1,1,90,80,1,1,2,3,2,4,"03/31/03 00:00:00","12/30/99 12:36:00",1,2,1,1,8,3,NA,NA,"3","L","0","0",NA,320,0,7.5,0,2,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. MASA HOMOGENEA CON LINEA PARALELA A LA PISTA DE PINO LARICIO. 25 %     DE LA PARCELA LO OCUPAN PISTA FORESTAL Y FAJA CORTAFUEGOS NO TESELADOS. NO DOY OCUPACION AL P. LARICIO AL SER SOLO UNA LINEA  EN LA MASA. PIE N.14 DIAMETRO COMPROBADO. PIES N.24, 26 Y 29, ENTRAN POR PENDIENTE. EN MATORRAL CODIGO 4103, R. MONOSPERMA; CODIGO 4104, C. SCOPARIUS.",25,52,"03/31/03 00:00:00","12/30/99 10:24:13","03/31/03 00:00:00","12/30/99 12:42:42",138,274,205,5,10,335083,30,11,335083,29,12,"D",5,"A1",48,129,21,"3-03-31",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1596_A_1_",21,206052.828937304,314.773109670637,21,25,NA,206052.828937304,59970.2680991998,NA,314.773109670637,70.7355302630646,NA,"IFN"
"134","9_1602",23990,186774,21,"9_1602_A_1",40269.2397806188,26160.410529813,56.9638294210604,2412.0815819705,0,636.619772367581,509.295817894065,1082.25361302489,183.912378683968,0,0,0,0,16.6948083686795,10.8455745134631,17.3403816467139,12.3465909090909,1602,"A","1",1,10,4,2,35,7,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1602",9,NA,NA,0,1985,"K","0004",1997,"","1-3",2003,129,1,1,2,90,90,1,1,3,2,2,4,"04/02/03 00:00:00","12/30/99 14:14:00",1,2,1,2,8,4,NA,NA,"0","0","","0",NA,290,0,12,0,2,"2",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR  SILICONA EN PIES IFN2. LA EDAD SE CALCULA A PARTIR DE LA DADA EN IFN2. PLANTACION DE    AHOYADO MANUAL CON UN MARCO DE 2.5 M X 2.5 M APROXIMADAMENTE, NO OBSERVANDOSE SUBSOLADO YA QUE HAY BASTANTE PENDIENTE. PIE N.5, DIAMETROS COMPROBADOS. PIE BIFURCADO RUMBO 168, NO ENTRA POR DISTANCIA PARA 125 MM. PIE CON RUMBO 202, NO ENTRA POR   DIAMETRO PARA 225 MM. PIES CON DAÃ‘O DE DOMINANCIA, DIAMETROS    COMPROBADOS. NO SE OBSERVA HAYA EN EL RADIO DE PARCELA, SI HAY CERCA, ADEMAS DE SORBUS ARIA. PIES N.5, 8, 13, 21, 24, 28, 32, 41, 46, 51, 54, 58 Y 62 ENTRAN POR PENDIENTE. PIES N.31 Y 38 RUMBO COMPROBADO. PODA NATURAL HASTA 6 M.  HAY BREZO SECO.",25,52,"04/02/03 00:00:00","12/30/99 10:55:43","04/02/03 00:00:00","12/30/99 14:21:57",206,274,180,380,10,335083,22,19,335083,21,20,"D",5,"A1",36,129,21,"3-04-02",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1602_A_1_",21,569638.294210604,2412.0815819705,21,NA,NA,569638.294210604,NA,NA,2412.0815819705,NA,NA,"IFN"
"135","9_1608",23992,186784,21,"9_1608_A_1",10892.5579554506,6782.89430195278,14.9629806182873,636.619772367581,0,0,350.14087480217,286.478897565412,0,0,0,0,0,17.1099900258223,10.6545454545455,17.2991217223808,11.3295454545455,1608,"A","1",1,9,4,3,0,NA,NA,NA,NA,NA,NA,2,"I",1,"IFN3","9_1608",9,NA,NA,0,1985,"K","0003",1997,"","1-3",2003,129,1,1,2,85,80,1,1,2,2,2,4,"06/09/03 00:00:00","12/30/99 15:10:00",1,2,1,1,6,3,NA,NA,"0","0","","3",5,160,0,4.5,0,2,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. DEJO 10% PARA EL RESTO DE ESPECIES. EL MARCO DE PLANTACION ES DE 2 X 2 M AL TRESBOLILLO EN CADA LINEA Y DE LINEA A LINEA 8 M. PIE N.15, ENTRA POR CORRECCION DE PENDIENTE. PIE N. 37 RUMBO COMPROBADO. LOS PIES BIFURCADOS POR DEBAJO ESTAN HERMANADOS DE LA PLANTACION Y SOLDADOS PERFECTAMENTE.",25,52,"06/09/03 00:00:00","12/30/99 13:18:43","06/09/03 00:00:00","12/30/99 15:15:34",117,274,55,255,10,179492,26,15,179492,25,16,"D",5,"A1",28,129,21,"3-06-09",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1608_A_1_",21,149629.806182873,636.619772367581,21,NA,NA,149629.806182873,NA,NA,636.619772367581,NA,NA,"IFN"
"136","9_1609",23993,186785,21,"9_1609_A_1",27088.9216469413,13103.2746935264,39.8500014172097,1556.18166578742,0,254.647908947033,413.802852038928,732.112738222719,155.618166578742,0,0,0,0,17.4073003444841,8.42014462809917,18.0567291096922,10.6306818181818,1609,"A","1",1,10,3,3,0,NA,NA,NA,NA,NA,NA,2,"B",1,"IFN3","9_1609",9,NA,NA,0,1985,"K","0004",1997,"","1-3",2003,129,1,1,2,85,80,1,1,3,2,2,4,"06/06/03 00:00:00","12/30/99 11:57:00",1,2,1,1,8,3,NA,NA,"0","0","","0",NA,260,0,8,0,2,"2",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR SILICONA EN PIES TIPO IFN2. PLANTACION DE DOS PIES EN CADA CRUCE DE MARCO Y AL TRESBOLILLO. LA MASA ESTA A CABALLO ENTRE LATIZAL Y FUSTAL,    SIENDO DOMINANTES LOS PIES EN ESTADO LATIZAL. PIES N.2, 10, 11, 13, 38, ENTRAN POR CORRECCION DE PENDIENTE. PIE 34 IFN2 MUERTO ENTRARIA POR PENDIENTE. PIES N.21, 24, 25, 28, 29, 32 Y 33 RUMBO COMPROBADO.",25,52,"06/06/03 00:00:00","12/30/99 09:55:45","06/06/03 00:00:00","12/30/99 12:17:57",142,274,370,170,10,179492,32,9,179492,31,10,"D",5,"A1",43,129,21,"3-06-06",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1609_A_1_",21,398500.014172097,1556.18166578742,21,NA,NA,398500.014172097,NA,NA,1556.18166578742,NA,NA,"IFN"
"137","9_1617",23996,186799,21,"9_1617_A_1",25146.3953315267,13043.1494928028,45.0369097753684,1206.04079098525,0,127.323954473516,254.647908947033,413.802852038928,212.206590789194,99.0297423682904,99.0297423682904,0,0,20.8503688428182,10.8148493735004,21.8051135539502,14.9545454545455,1617,"A","1",1,9,4,2,40,7,3,NA,NA,NA,NA,2,"C",1,"IFN3","9_1617",9,NA,NA,0,1985,"K","0004",1997,"","1-3",2003,129,1,1,2,85,85,1,1,2,2,2,4,"06/04/03 00:00:00","12/30/99 11:38:00",1,2,1,1,8,3,NA,NA,"0","0","","0",NA,230,0,7.5,0,1,"1",2,"REJON LOCALIZADO POR RUMBO Y DISTANCIA DESDE PICO DE CLARO, 95 M RUMBO 215 G. DEJO 10% PARA EL RESTO DE ESPECIES. LA EDAD SE CALCULA A PARTIR DE LA DEL IFN2. PLANTACION AL TRESBOLILLO.      PIES N.2, 14, 34, 36, 53, ENTRAN POR CORRECCION DE PENDIENTE. PIES N.25, 26, 27, 29 RUMBO COMPROBADO. PIE CON RUMBO 277, NO ENTRA POR DISTANCIA REDUCIDA. SE CORRIGE LA ORIENTACION FISIOGRAFICA.",25,52,"06/04/03 00:00:00","12/30/99 09:47:00","06/04/03 00:00:00","12/30/99 11:45:09",118,274,340,140,10,179492,40,1,179492,39,2,"D",5,"A1",39,129,21,"3-06-04",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1617_A_1_",21,450369.097753684,1206.04079098525,21,NA,NA,450369.097753684,NA,NA,1206.04079098525,NA,NA,"IFN"
"138","9_1620",23997,186803,21,"9_1620_A_1",1889.97429024978,837.733745910976,2.23382234482345,127.323954473516,0,0,127.323954473516,0,0,0,0,0,0,14.8438233643057,6.57954545454546,14.9459772006499,6.57954545454546,1620,"A","1",1,9,3,2,25,5,4,NA,NA,NA,NA,2,"B",1,"IFN3","9_1620",9,NA,NA,0,1985,"K","0002",1997,"","1-3",2003,346,1,1,2,90,30,1,1,2,2,1,4,"05/30/03 00:00:00","12/30/99 10:59:00",1,2,1,1,5,4,NA,NA,"0","0","","3",5,340,0,10,0,1,"1",1,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. PARCELA DESPLAZADA EN IFN2 POR ESTAR A CABALLO ENTRE TESELAS DE HAYA Y PINO, SIENDO ESTE ULTIMO DONDE SE DESPLAZO Y ACTUALMENTE COINCIDE CON CRUCE DE COORDENADAS. DEJO 10% PARA EL RESTO DE ESPECIES. EL MARCO DE PLANTACION ANOTADO ES EL CORRECTO EN LA MASA, SIENDO EN LA PARCELA DISPERSO AL ESTAR PARCIALMENTE INUNDADA Y NO SOBREVIVIR ALGUNOS PIES. PIE CON RUMBO 64, NO ENTRA POR DIAMETRO PARA 225 MM. PIE N.11, ENTRA POR CORRECCION DE PENDIENTE.",25,52,"05/30/03 00:00:00","12/30/99 09:49:59","05/30/03 00:00:00","12/30/99 11:20:25",90,274,215,15,10,179506,16,25,179506,15,26,"D",5,"A1",26,346,21,"3-05-30",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1620_A_1_",21,22338.2234482345,127.323954473516,21,NA,NA,22338.2234482345,NA,NA,127.323954473516,NA,NA,"IFN"
