"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches","w_descorchado","v_descorchado","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"996","19_616_5","IFN2","19_616",14.13,28.45,11.76,635.52,0.91,89.37,41.36,0.41,4.24,6.97,8.3,339.98,231.2,108.78,0,0,213.55,319.67,151.67,14.06,30.47,53.02,249.23,0,0,0,"Nodo 3 - Pies inventariados",5.5,2.26,22.95,"19_616_6","IFN3","19_616",6,6,5,14.15,30.05,11.5,709.22,5.33,94.4,38.27,0.4,4.47,6.92,8.19,369.63,252.21,117.42,0,154.06,217.76,344.77,167.96,16.7,34.61,61.84,281.11,"Nodo 1 - Pies mayores",7.1,2
"997","19_616_6","IFN2","19_616",31.64,21.56,9.66,365.24,25.62,67.75,44.79,0.36,3.19,6.14,7.1,164.35,109.08,55.27,0,0,78,151.62,74.74,5.89,16.03,24.39,121.05,0,0,0,"Nodo 3 - Pies inventariados",5.11,2.16,16.45,"19_616_7","IFN3","19_616",7,7,6,14.15,25,11,490.87,18.65,78.54,44,0.37,3.68,6.93,8.07,248.18,166.97,81.21,0,0,176.07,229.07,110.73,9.37,22.58,36.92,179.6,"Nodo 1 - Pies mayores",8.55,3.5
"998","19_616_7","IFN2","19_616",31.77,26.8,10.09,563.96,6.44,84.18,37.66,0.41,4.02,5.99,7.09,260.87,176.02,84.85,0,0,185.3,244.49,121.6,11.66,26.53,44.85,204.63,0,0,0,"Nodo 3 - Pies inventariados",5.45,2.09,21.35,"19_616_10","IFN3","19_616",10,10,7,14.15,26.9,12,568.32,13.34,84.51,44.61,0.38,3.95,7.49,8.78,311.2,210.89,100.31,0,0,199.88,290.94,136.43,11.8,26.77,45.33,220.33,"Nodo 1 - Pies mayores",5.55,4
"999","19_616_8","IFN2","19_616",31.42,18.19,9.29,259.96,30.45,57.16,51.04,0.36,2.69,5.98,6.88,113.94,74.65,39.29,0,0,0,102.62,50.92,3.45,10.8,15.14,80.32,0,0,0,"Nodo 3 - Pies inventariados",4.94,2.29,13.25,"19_616_11","IFN3","19_616",11,11,8,31.83,16.95,10.5,225.65,30.31,53.25,61.95,0.35,2.48,6.86,7.88,112.07,73.27,38.8,0,0,0,102.25,47.3,2.77,9.17,12.42,71.65,"Nodo 1 - Pies mayores",3.7,3.5
"1000","19_616_9","IFN2","19_616",31.74,24.73,10.73,480.24,13.32,77.68,43.38,0.39,3.67,6.59,7.73,237.1,159.3,77.8,0,0,170.73,220.99,106.53,9.06,22.02,35.8,173.4,0,0,0,"Nodo 3 - Pies inventariados",5.33,2.23,19.4,"19_616_12","IFN3","19_616",12,12,9,14.15,26.45,11,549.47,15.71,83.1,41.59,0.38,3.91,6.85,8.01,276.7,186.91,89.79,0,0,188.31,255.39,124.75,11.19,25.74,43.24,204.92,"Nodo 1 - Pies mayores",7.05,2.5
"1001","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_19","IFN3","19_617",19,19,0,31.83,17.85,7,250.25,17.41,56.08,39.22,0.45,2.77,3.87,4.65,83.35,54.17,29.18,0,0,0,72.58,41.07,3.25,10.34,14.35,69.01,"Nodo 1 - Pies mayores",.,.
"1002","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_21","IFN3","19_617",21,21,0,14.15,25.1,9.5,494.81,8.99,78.85,37.85,0.45,3.85,5.23,6.36,216.75,145.36,71.39,0,0,166.29,200.78,102,9.49,22.79,37.33,171.61,"Nodo 1 - Pies mayores",.,.
"1003","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_14","IFN3","19_617",14,14,0,14.15,24.15,7.5,458.06,9.69,75.87,31.06,0.46,3.76,4.03,4.89,159.73,106.24,53.5,0,0,90.79,144.43,81.23,8.41,20.84,33.5,143.98,"Nodo 1 - Pies mayores",.,.
"1004","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_8","IFN3","19_617",8,8,0,14.15,32.1,10,809.28,1.16,100.85,31.15,0.47,4.94,5.35,6.57,366.26,250.26,116,0,169.33,194.05,340.56,177.13,20.55,40.33,74.41,312.43,"Nodo 1 - Pies mayores",.,.
"1005","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_18","IFN3","19_617",18,18,0,14.15,25.25,9,500.74,8.28,79.33,35.64,0.45,3.89,4.91,5.97,207.98,139.36,68.62,0,0,102.49,193.51,99.9,9.67,23.11,37.96,170.64,"Nodo 1 - Pies mayores",.,.
"1006","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_7","IFN3","19_617",7,7,0,14.15,22.65,8.5,402.93,12.12,71.16,37.53,0.45,3.49,4.69,5.66,159.49,105.91,53.58,0,0,83.2,145.84,76.63,6.87,17.96,27.99,129.45,"Nodo 1 - Pies mayores",.,.
"1007","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_15","IFN3","19_617",15,15,0,14.15,22.85,9,410.07,11.54,71.79,39.39,0.45,3.51,4.98,6.03,171.53,114.13,57.4,0,0,85.74,156.18,80.87,7.07,18.33,28.69,134.96,"Nodo 1 - Pies mayores",.,.
"1008","19_617_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_617_6","IFN3","19_617",6,6,0,31.83,20.75,7.5,338.16,16.34,65.19,36.14,0.45,3.21,4.16,4.99,119.2,78.43,40.77,0,0,67.75,107.78,58.93,5.22,14.66,21.89,100.7,"Nodo 1 - Pies mayores",.,.
"1009","19_617_1","IFN2","19_617",14.14,29.13,8.52,666.35,0,91.51,29.24,0.48,4.54,4.42,5.45,259.63,175.51,84.12,0,0,193.93,237.77,130.61,15.15,32.19,56.66,234.62,0,0,0,"Nodo 3 - Pies inventariados",5.88,2.02,23.25,"19_617_1","IFN3","19_617",1,1,1,14.15,32.3,8.5,819.4,0,101.47,26.32,0.48,5.03,4.42,5.45,316.29,215.38,100.91,0,164.99,118.71,289.21,162.33,20.96,40.92,75.72,299.92,"Nodo 1 - Pies mayores",9.05,2
"1010","19_617_10","IFN2","19_617",31.8,25.75,9.25,520.6,4.53,80.88,35.95,0.46,3.97,4.97,6.08,221.89,148.99,72.91,0,0,170.23,206.31,105.9,10.28,24.18,40.09,180.45,0,0,0,"Nodo 3 - Pies inventariados",5.75,2.25,20,"19_617_13","IFN3","19_617",13,13,10,14.15,28.35,9,631.24,4.26,89.06,31.75,0.46,4.38,4.82,5.89,260.04,175.68,84.36,0,0,190.22,241.95,127.62,13.91,30.24,52.52,224.29,"Nodo 1 - Pies mayores",8.35,2
"1011","19_617_11","IFN2","19_617",124.57,13.69,6.41,147.29,16.68,43.02,46.8,0.45,2.14,3.5,4.2,45.86,29.19,16.67,0,0,0,37.87,22.2,1.42,5.59,6.83,36.04,0,0,0,"Nodo 3 - Pies inventariados",5.19,2.41,8.5,"19_617_16","IFN3","19_617",16,16,11,31.83,14.75,8,170.87,18.21,46.34,54.24,0.44,2.27,4.5,5.39,65.72,42.27,23.45,0,0,0,58.5,29.8,1.79,6.64,8.41,46.63,"Nodo 1 - Pies mayores",6.25,4
"1012","19_617_12","IFN2","19_617",31.77,23.05,7.57,417.36,8.94,72.42,32.84,0.46,3.59,4.05,4.92,147.36,97.71,49.65,0,0,83.25,133.28,74.04,7.26,18.71,29.41,129.42,0,0,0,"Nodo 3 - Pies inventariados",5.65,2.07,17.4,"19_617_17","IFN3","19_617",17,17,12,14.15,27.35,9.5,587.5,5.16,85.92,34.73,0.46,4.21,5.14,6.28,255.79,172.59,83.2,0,0,187.22,236.94,122.3,12.43,27.82,47.49,210.04,"Nodo 1 - Pies mayores",9.95,4
"1013","19_617_13","IFN2","19_617",31.77,22.83,8.19,409.23,10.27,71.71,35.86,0.46,3.53,4.45,5.39,156.05,103.59,52.46,0,0,83.52,143.66,76.1,7.04,18.29,28.61,130.04,0,0,0,"Nodo 3 - Pies inventariados",5.63,2.19,17.2,"19_617_20","IFN3","19_617",20,20,13,14.15,25.9,8.5,526.85,6.8,81.37,32.82,0.46,4.01,4.57,5.57,206.58,138.48,68.09,0,0,104.74,188.89,101.75,10.47,24.52,40.76,177.51,"Nodo 1 - Pies mayores",8.7,2.5
"1014","19_617_14","IFN2","19_617",31.7,20,7.74,314.14,13.86,62.83,38.73,0.45,3.09,4.25,5.13,114.56,75.23,39.32,0,0,63.64,103.22,55.6,4.65,13.46,19.74,93.45,0,0,0,"Nodo 3 - Pies inventariados",5.5,2.24,14.5,"19_617_22","IFN3","19_617",22,22,14,14.15,25.7,9,518.75,7.54,80.74,35.02,0.46,3.96,4.89,5.95,215.19,144.37,70.82,0,0,104.63,200.22,103.7,10.22,24.08,39.89,177.89,"Nodo 1 - Pies mayores",11.2,3.5
"1015","19_617_2","IFN2","19_617",31.73,20.99,8.3,346.01,12.76,65.94,39.54,0.45,3.24,4.57,5.52,134.52,88.79,45.72,0,0,71.34,123.42,64.27,5.41,15.05,22.61,107.34,0,0,0,"Nodo 3 - Pies inventariados",5.54,2.3,15.45,"19_617_2","IFN3","19_617",2,2,2,31.83,21.45,8,361.36,15.19,67.39,37.3,0.44,3.31,4.44,5.35,135.34,89.4,45.94,0,0,73.59,120.46,65.78,5.79,15.83,24.03,111.44,"Nodo 1 - Pies mayores",6,2
"1016","19_617_3","IFN2","19_617",31.81,26.83,10.41,565.42,0.94,84.29,38.8,0.46,4.12,5.58,6.87,269.53,182.01,87.52,0,0,188.86,252.26,124.28,11.7,26.61,45.01,207.6,0,0,0,"Nodo 3 - Pies inventariados",5.78,2.41,21.05,"19_617_3","IFN3","19_617",3,3,3,14.15,29.4,9,678.87,3.3,92.36,30.61,0.47,4.55,4.79,5.87,278.94,188.94,90,0,0,197.75,259.53,137.82,15.6,32.9,58.16,244.48,"Nodo 1 - Pies mayores",8.35,1
"1017","19_617_4","IFN2","19_617",31.78,23.52,8.78,434.49,6.19,73.89,37.35,0.46,3.64,4.72,5.76,177.13,118.02,59.1,0,0,90.14,161.01,84.7,7.74,19.6,31.11,143.15,0,0,0,"Nodo 3 - Pies inventariados",5.67,2.28,17.85,"19_617_4","IFN3","19_617",4,4,4,14.15,27,9.5,572.56,5.99,84.82,35.19,0.46,4.15,5.16,6.3,249.51,168.2,81.31,0,0,182.63,231.13,119.02,11.94,27,45.81,203.76,"Nodo 1 - Pies mayores",9.15,3
"1018","19_617_5","IFN2","19_617",31.65,18.8,6.56,277.55,15.8,59.06,34.88,0.46,2.93,3.57,4.3,86.42,56.28,30.13,0,0,0,76.48,44.01,3.83,11.66,16.6,76.09,0,0,0,"Nodo 3 - Pies inventariados",5.45,2.06,13.35,"19_617_5","IFN3","19_617",5,5,5,31.83,22.35,7.5,392.32,12.69,70.21,33.56,0.45,3.47,4.09,4.94,137.56,90.99,46.57,0,0,78.19,124.38,68.95,6.59,17.41,26.96,119.92,"Nodo 1 - Pies mayores",9,3
"1019","19_617_6","IFN2","19_617",31.78,23.46,8.78,432.25,7.57,73.7,37.41,0.46,3.62,4.75,5.78,176.08,117.3,58.78,0,0,89.6,159.94,84.18,7.68,19.49,30.89,142.23,0,0,0,"Nodo 3 - Pies inventariados",5.66,2.28,17.8,"19_617_9","IFN3","19_617",9,9,6,14.15,23.25,8.5,424.56,10.94,73.04,36.56,0.45,3.58,4.66,5.64,167.74,111.59,56.15,0,0,87.5,153.38,80.99,7.46,19.08,30.12,137.65,"Nodo 1 - Pies mayores",5.45,2
"1020","19_617_7","IFN2","19_617",31.68,19.47,7.78,297.71,14.86,61.16,39.96,0.45,3.01,4.29,5.17,109.26,71.63,37.63,0,0,60.58,98.1,52.68,4.27,12.64,18.31,87.91,0,0,0,"Nodo 3 - Pies inventariados",5.47,2.28,14,"19_617_10","IFN3","19_617",10,10,7,31.83,22.3,8,390.57,13.94,70.06,35.87,0.45,3.44,4.42,5.32,145.88,96.62,49.26,0,0,79.31,129.84,71.42,6.55,17.32,26.79,122.08,"Nodo 1 - Pies mayores",8.3,2.5
"1021","19_617_8","IFN2","19_617",31.81,26.78,9.8,563.24,2.74,84.13,36.6,0.46,4.12,5.26,6.45,253.22,170.73,82.49,0,0,182.77,234.25,119.26,11.63,26.49,44.77,202.15,0,0,0,"Nodo 3 - Pies inventariados",5.78,2.3,21,"19_617_11","IFN3","19_617",11,11,8,14.15,30,10,706.86,2.3,94.25,33.33,0.46,4.61,5.38,6.6,321.45,218.59,102.86,0,0,204.74,298.89,153.52,16.62,34.48,61.55,266.16,"Nodo 1 - Pies mayores",9,2.5
"1022","19_617_9","IFN2","19_617",31.75,21.88,8.24,376.08,11.57,68.75,37.66,0.45,3.38,4.51,5.46,144.78,95.84,48.95,0,0,77.14,133.06,69.89,6.17,16.58,25.41,118.05,0,0,0,"Nodo 3 - Pies inventariados",5.58,2.24,16.3,"19_617_12","IFN3","19_617",12,12,9,14.15,23.4,8.5,430.05,10.33,73.51,36.32,0.45,3.61,4.65,5.63,169.84,113.04,56.8,0,0,88.59,155.3,82.1,7.61,19.37,30.67,139.75,"Nodo 1 - Pies mayores",7.1,2.5
"1023","42_1858_1","IFN2","42_1858",127.32,9.55,5.5,71.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 3 - Pies inventariados",0,0,9.55,"42_1858_3","IFN3","42_1858",3,3,1,127.32,11.37,7.17,101.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.82,1.67
"1024","42_1858_10","IFN2","42_1858",127.14,16.65,6.36,217.68,5.87,52.3,38.22,0.5,2.64,3.18,3.95,66.37,42.83,23.55,0,0,0,59.12,33.41,2.61,8.79,11.81,56.62,0,0,0,"Nodo 3 - Pies inventariados",5.8,2.36,10.85,"42_1858_19","IFN3","42_1858",19,19,10,31.83,17.78,8.58,248.34,4.04,55.86,48.27,0.52,2.8,4.15,5.37,100.96,65.92,35.04,0,0,0,92.31,46.21,3.21,10.25,14.2,73.87,"Nodo 1 - Pies mayores",6.93,4.58
"1025","42_1858_2","IFN2","42_1858",127.32,8.8,6.5,60.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 3 - Pies inventariados",0,0,8.8,"42_1858_4","IFN3","42_1858",4,4,2,127.32,10.35,7.33,84.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.55,0.83
"1026","42_1858_3","IFN2","42_1858",31.81,18.6,7.55,271.75,1.96,58.44,40.58,0.5,2.93,3.76,4.71,97.15,63.44,33.71,0,0,0,87.69,46.95,3.7,11.37,16.11,78.14,0,0,0,"Nodo 3 - Pies inventariados",5.9,2.55,12.7,"42_1858_5","IFN3","42_1858",5,5,3,31.83,19.08,8.75,286.02,2.31,59.95,45.85,0.52,3.01,4.21,5.46,117.89,77.39,40.5,0,0,60.15,107.69,54.3,4.01,12.07,17.31,87.69,"Nodo 1 - Pies mayores",6.38,3.75
"1027","42_1858_4","IFN2","42_1858",127.32,8.75,6,60.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 3 - Pies inventariados",0,0,8.75,"42_1858_6","IFN3","42_1858",6,6,4,127.32,10.37,6.83,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.62,0.83
"1028","42_1858_5","IFN2","42_1858",31.82,19.81,8.1,308.16,0,62.23,40.91,0.5,3.12,4.03,5.07,117.55,77.23,40.32,0,0,63.34,104.77,56.03,4.51,13.16,19.22,92.92,0,0,0,"Nodo 3 - Pies inventariados",5.96,2.6,13.85,"42_1858_9","IFN3","42_1858",9,9,5,31.83,21.52,9.25,363.59,0,67.59,42.99,0.52,3.39,4.42,5.77,156.88,104,52.88,0,0,76.98,145.8,72.43,5.85,15.94,24.23,118.46,"Nodo 1 - Pies mayores",7.67,3.75
"1029","42_1858_6","IFN2","42_1858",126.67,13.6,6.77,145.18,8.64,42.71,49.76,0.49,2.14,3.45,4.27,47.68,30.37,17.31,0,0,0,41.87,22.61,1.38,5.5,6.69,36.18,0,0,0,"Nodo 3 - Pies inventariados",5.6,2.77,8,"42_1858_10","IFN3","42_1858",10,10,6,31.83,13.75,6.5,148.39,4.83,43.18,47.29,0.53,2.2,3.06,3.95,46.83,29.83,17.01,0,0,0,41.43,22.57,1.43,5.64,6.9,36.54,"Nodo 1 - Pies mayores",5.75,2.5
"1030","42_1858_7","IFN2","42_1858",31.82,19.8,8.1,308.05,0.98,62.22,40.88,0.5,3.11,4.05,5.08,117.38,77.11,40.26,0,0,63.25,104.55,55.97,4.51,13.15,19.21,92.85,0,0,0,"Nodo 3 - Pies inventariados",5.95,2.6,13.85,"42_1858_11","IFN3","42_1858",11,11,7,31.83,21.48,9.25,362.49,1.16,67.49,43.06,0.52,3.38,4.45,5.79,156.42,103.69,52.73,0,0,76.76,145.37,72.2,5.82,15.89,24.13,118.04,"Nodo 1 - Pies mayores",7.63,3.75
"1031","42_1858_8","IFN2","42_1858",126.5,13.05,6.85,133.72,10.48,40.99,52.49,0.49,2.05,3.53,4.36,44.58,28.32,16.26,0,0,0,39.22,20.89,1.22,5,5.96,33.06,0,0,0,"Nodo 3 - Pies inventariados",5.55,2.85,7.5,"42_1858_12","IFN3","42_1858",12,12,8,127.32,11.9,6.92,111.3,5.3,37.4,58.1,0.53,1.9,3.28,4.24,37.71,23.8,13.9,0,0,0,32.99,17.31,0.91,4.04,4.61,26.86,"Nodo 1 - Pies mayores",4.4,2.92
"1032","42_1858_9","IFN2","42_1858",127.2,17.46,6.3,239.29,2.83,54.84,36.1,0.51,2.78,3.09,3.87,72.04,46.63,25.41,0,0,0,64.07,36.71,3.03,9.81,13.48,63.04,0,0,0,"Nodo 3 - Pies inventariados",5.86,2.3,11.6,"42_1858_18","IFN3","42_1858",18,18,9,31.83,18.04,6.92,255.65,3.22,56.68,38.34,0.53,2.88,3.25,4.2,84.09,54.68,29.41,0,0,0,73.57,41.7,3.36,10.6,14.79,70.45,"Nodo 1 - Pies mayores",6.44,2.92
"1033","42_1890_1","IFN2","42_1890",31.76,21.55,8.78,364.7,12.97,67.7,40.73,0.42,3.28,5.05,6,149.48,98.99,50.5,0,0,76.07,135.8,70.34,5.88,16,24.34,116.56,0,0,0,"Nodo 3 - Pies inventariados",5.65,2.28,15.9,"42_1890_1","IFN3","42_1890",1,0,1,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1034","42_1890_10","IFN2","42_1890",31.78,22.27,9.94,389.51,11.73,69.96,44.64,0.42,3.37,5.77,6.88,179.88,119.75,60.14,0,0,83.67,165.24,81.45,6.52,17.27,26.69,131.93,0,0,0,"Nodo 3 - Pies inventariados",5.67,2.44,16.6,"42_1890_14","IFN3","42_1890",14,10,10,31.83,21.56,10.42,365.2,7.89,67.74,48.31,0.49,3.33,5.36,6.82,176.92,117.64,59.29,0,0,79.33,164.15,78.31,5.89,16.03,24.39,124.61,"Nodo 1 - Pies mayores",4.96,2.92
"1035","42_1890_11","IFN2","42_1890",31.76,21.47,9.98,361.99,14.12,67.45,46.51,0.41,3.24,5.86,6.96,168.32,111.77,56.55,0,0,78.06,155.12,75.58,5.81,15.86,24.09,121.34,0,0,0,"Nodo 3 - Pies inventariados",5.62,2.48,15.85,"42_1890_15","IFN3","42_1890",15,0,11,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1036","42_1890_12","IFN2","42_1890",14.14,30.48,10.68,729.78,2.3,95.76,35.04,0.44,4.62,6.01,7.26,353.55,241.06,112.49,0,156.06,209.05,328.46,165.39,17.47,35.78,64.37,283.01,0,0,0,"Nodo 3 - Pies inventariados",5.98,2.18,24.5,"42_1890_16","IFN3","42_1890",16,11,12,14.15,31.2,12.67,764.58,2.66,98.02,40.6,0.48,4.77,6.55,8.41,436.74,299.48,137.26,0,168.94,220.86,408.77,193.04,18.8,37.76,68.71,318.31,"Nodo 1 - Pies mayores",6.7,4.17
"1037","42_1890_13","IFN2","42_1890",14.15,31.41,10.65,775.06,1.2,98.69,33.89,0.44,4.77,5.96,7.21,373.48,255.18,118.3,0,164.83,204.66,346.07,175.91,19.2,38.36,70.04,303.51,0,0,0,"Nodo 3 - Pies inventariados",6.01,2.15,25.4,"42_1890_17","IFN3","42_1890",17,12,13,14.15,32.95,12.25,852.54,1.45,103.51,37.18,0.49,5.05,6.26,8.06,469.52,322.95,146.57,0,186.62,212.17,441.97,212.17,22.3,42.85,80.04,357.37,"Nodo 1 - Pies mayores",7.55,3.75
"1038","42_1890_14","IFN2","42_1890",127.32,8.95,5.5,62.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 3 - Pies inventariados",0,0,8.95,"42_1890_18","IFN3","42_1890",18,13,14,127.32,10.33,6.75,83.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.38,1.25
"1039","42_1890_15","IFN2","42_1890",31.73,20.21,10.09,320.74,15.27,63.49,49.93,0.41,3.04,5.96,7.06,151.33,100.09,51.25,0,0,69.55,139.29,66.94,4.8,13.79,20.33,105.85,0,0,0,"Nodo 3 - Pies inventariados",5.56,2.59,14.65,"42_1890_19","IFN3","42_1890",19,0,15,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1040","42_1890_16","IFN2","42_1890",31.67,18.54,8.38,270.11,17.15,58.26,45.18,0.42,2.82,4.88,5.77,106.95,69.99,36.95,0,0,0,98.16,49.76,3.67,11.29,15.98,80.7,0,0,0,"Nodo 3 - Pies inventariados",5.49,2.38,13.05,"42_1890_20","IFN3","42_1890",20,0,16,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1041","42_1890_17","IFN2","42_1890",127.32,8.85,6,61.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 3 - Pies inventariados",0,0,8.85,"42_1890_21","IFN3","42_1890",21,14,17,127.32,10.28,7.25,83.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",1.43,1.25
"1042","42_1890_18","IFN2","42_1890",31.67,18.48,8.38,268.34,18.01,58.07,45.32,0.42,2.81,4.9,5.79,106.24,69.51,36.73,0,0,0,97.48,49.41,3.63,11.21,15.83,80.08,0,0,0,"Nodo 3 - Pies inventariados",5.48,2.38,13,"42_1890_22","IFN3","42_1890",22,0,18,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1043","42_1890_19","IFN2","42_1890",31.67,18.58,10.26,271.13,16.29,58.37,55.21,0.41,2.79,6.09,7.22,130.78,86.01,44.77,0,0,59.38,119.61,56.61,3.69,11.34,16.06,87.71,0,0,0,"Nodo 3 - Pies inventariados",5.48,2.76,13.1,"42_1890_24","IFN3","42_1890",24,0,19,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"1044","42_1890_2","IFN2","42_1890",14.14,28.53,9.61,639.39,4.31,89.64,33.67,0.44,4.35,5.38,6.47,280.62,189.97,90.65,0,0,198.17,260.05,134.69,14.2,30.69,53.48,233.05,0,0,0,"Nodo 3 - Pies inventariados",5.93,2.11,22.6,"42_1890_2","IFN3","42_1890",2,1,2,14.15,30.03,11.25,708.23,3.74,94.34,37.46,0.49,4.63,5.74,7.35,361.3,246.39,114.91,0,153.24,216.7,337.71,165.45,16.67,34.55,61.72,278.39,"Nodo 1 - Pies mayores",7.43,3.75
"1045","42_1890_20","IFN2","42_1890",14.15,32.86,10.59,847.97,0,103.23,32.24,0.44,5,5.89,7.14,405.28,277.75,127.53,0,180.04,197.31,377.57,192.84,22.12,42.58,79.44,336.98,0,0,0,"Nodo 3 - Pies inventariados",6.06,2.09,26.8,"42_1890_26","IFN3","42_1890",26,17,20,14.15,36.17,14.75,1027.67,0,113.64,40.78,0.47,5.45,7.75,9.99,674.01,468.74,205.27,0,400.45,214.46,636.04,289.96,29.91,53.21,104.01,477.09,"Nodo 1 - Pies mayores",9.37,6.25
"1046","42_1890_3","IFN2","42_1890",14.14,29.67,9.56,691.47,3.33,93.22,32.22,0.44,4.53,5.32,6.42,301.19,204.43,96.76,0,0,202.89,278.05,145.88,16.05,33.61,59.68,255.22,0,0,0,"Nodo 3 - Pies inventariados",5.97,2.06,23.7,"42_1890_5","IFN3","42_1890",5,4,3,14.15,29.84,10.83,699.45,4.74,93.75,36.3,0.49,4.61,5.52,7.06,344.06,234.32,109.74,0,0,212.73,320.08,159.51,16.34,34.06,60.65,270.56,"Nodo 1 - Pies mayores",6.14,3.33
"1047","42_1890_4","IFN2","42_1890",31.81,25.61,10.34,515.26,7.15,80.47,40.35,0.43,3.88,5.91,7.09,244.71,164.68,80.03,0,0,177.29,227.68,112.15,10.11,23.89,39.51,185.67,0,0,0,"Nodo 3 - Pies inventariados",5.81,2.34,19.8,"42_1890_6","IFN3","42_1890",6,5,4,14.15,26.69,10.92,559.3,5.73,83.84,40.91,0.49,4.12,5.6,7.14,279.4,188.81,90.58,0,0,191.09,258.93,126.52,11.5,26.28,44.33,208.63,"Nodo 1 - Pies mayores",6.89,2.92
"1048","42_1890_5","IFN2","42_1890",31.83,13.7,7,147.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 3 - Pies inventariados",0,0,13.7,"42_1890_7","IFN3","42_1890",7,0,5,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
